ts	stats_id	users_id	clans_id	factions_id	stars_id	points	status	events_id	xclans_id	xfactions_id
2020-06-07 17:46:09	34884962	640530	1072	791	288	253	attack	128	76	792
2020-06-07 17:46:21	34884963	104932	76	792	99	1147	attack	128	1678	790
2020-06-07 17:46:49	34884967	640530	1072	791	288	182	attack	128	76	792
2020-06-07 17:47:10	34884969	705980	1704	790	483	636	attack	128	1693	791
2020-06-07 17:47:37	34884971	188111	41	791	498	1493	attack	128	26	790
2020-06-07 17:47:37	34884971	735204	1678	790	139	1805	defense	128	1678	790
2020-06-07 17:47:37	34884971	48387	1678	790	431	1798	conquer	128	1102	791
2020-06-07 17:47:37	34884971	689013	1678	790	139	1790	defense	128	1678	790
2020-06-07 17:48:07	34884972	704260	1704	790	139	777	ally	128	1678	790
2020-06-07 17:48:23	34884973	715662	1523	790	139	1532	ally	128	1678	790
2020-06-07 17:48:24	34884974	673785	1523	790	116	888	attack	128	76	792
2020-06-07 17:48:24	34884975	104932	76	792	99	1384	attack	128	1678	790
2020-06-07 17:49:32	34884976	583700	1693	791	483	1155	defense	128	1693	791
2020-06-07 17:49:32	34884976	490453	1072	791	444	1536	attack	128	1678	790
2020-06-07 17:49:32	34884976	561036	1332	792	273	2642	ally	128	1611	792
2020-06-07 17:50:03	34884978	104932	76	792	99	1083	attack	128	1678	790
2020-06-07 17:50:07	34884979	709482	1693	791	139	3773	attack	128	1678	790
2020-06-07 17:50:10	34884980	640530	1072	791	288	4388	attack	128	76	792
2020-06-07 17:50:23	34884983	639366	1386	791	94	1197	attack	128	1523	790
2020-06-07 17:50:23	34884983	706051	1102	791	139	1561	attack	128	1678	790
2020-06-07 17:50:26	34884984	705980	1704	790	483	938	attack	128	1693	791
2020-06-07 17:51:08	34884986	379357	1693	791	402	131	conquer	128	1611	792
2020-06-07 17:51:26	34884987	551384	1678	790	116	2013	attack	128	76	792
2020-06-07 17:51:26	34884987	490453	1072	791	444	1632	attack	128	1678	790
2020-06-07 17:51:26	34884987	561036	1332	792	273	2723	ally	128	1611	792
2020-06-07 17:51:26	34884987	48387	1678	790	431	2004	defense	128	1678	790
2020-06-07 17:51:49	34884989	104932	76	792	99	1076	attack	128	1678	790
2020-06-07 17:52:09	34884990	736245	1678	790	7	1986	attack	128	1693	791
2020-06-07 17:52:50	34884993	574262	1611	792	418	2485	conquer	128	1693	791
2020-06-07 17:52:55	34884994	551384	1678	790	116	1638	attack	128	76	792
2020-06-07 17:52:55	34884994	48387	1678	790	431	1632	defense	128	1678	790
2020-06-07 17:52:55	34884994	689013	1678	790	139	1463	defense	128	1678	790
2020-06-07 17:52:55	34884994	583700	1693	791	483	1305	defense	128	1693	791
2020-06-07 17:52:56	34884995	673785	1523	790	116	856	attack	128	76	792
2020-06-07 17:54:08	34885002	704260	1704	790	139	736	ally	128	1678	790
2020-06-07 17:54:08	34885002	466054	1704	790	194	1014	attack	128	1386	791
2020-06-07 17:54:11	34885004	639366	1386	791	94	1027	attack	128	1523	790
2020-06-07 17:54:11	34885004	706051	1102	791	139	1138	attack	128	1678	790
2020-06-07 17:54:17	34885005	735204	1678	790	139	1433	defense	128	1678	790
2020-06-07 17:54:17	34885005	490453	1072	791	444	1181	conquer	128	1678	790
2020-06-07 17:55:02	34885008	379357	1693	791	402	37	defense	128	1693	791
2020-06-07 17:55:07	34885010	104932	76	792	99	1962	conquer	128	1678	790
2020-06-07 17:55:16	34885011	379357	1693	791	402	56	defense	128	1693	791
2020-06-07 17:55:25	34885012	379357	1693	791	402	25	defense	128	1693	791
2020-06-07 17:55:52	34885015	705980	1704	790	483	1454	attack	128	1693	791
2020-06-07 17:55:57	34885016	579325	1523	790	414	7572	attack	128	76	792
2020-06-07 17:56:14	34885017	379357	1693	791	402	226	defense	128	1693	791
2020-06-07 17:56:30	34885018	379357	1693	791	402	81	defense	128	1693	791
2020-06-07 17:56:31	34885019	48387	1678	790	444	2471	conquer	128	1072	791
2020-06-07 17:56:31	34885019	583700	1693	791	281	2077	conquer	128	1704	790
2020-06-07 17:56:45	34885021	379357	1693	791	402	33	defense	128	1693	791
2020-06-07 17:56:46	34885022	639366	1386	791	94	928	attack	128	1523	790
2020-06-07 17:56:46	34885022	706051	1102	791	139	986	attack	128	1678	790
2020-06-07 17:57:02	34885024	379357	1693	791	402	73	defense	128	1693	791
2020-06-07 17:57:16	34885025	104932	76	792	99	1388	defense	128	76	792
2020-06-07 17:57:24	34885026	379357	1693	791	402	113	defense	128	1693	791
2020-06-07 17:57:31	34885027	704260	1704	790	139	927	ally	128	1678	790
2020-06-07 17:57:31	34885027	466054	1704	790	194	1005	attack	128	1386	791
2020-06-07 17:57:37	34885029	670081	1332	792	402	769	conquer	128	1693	791
2020-06-07 17:57:40	34885030	574262	1611	792	402	2432	ally	128	1332	792
2020-06-07 17:58:00	34885031	715662	1523	790	116	1179	attack	128	76	792
2020-06-07 17:58:11	34885033	673785	1523	790	116	1028	attack	128	76	792
2020-06-07 17:58:13	34885035	188111	41	791	264	1291	attack	128	1678	790
2020-06-07 17:58:13	34885035	48387	1678	790	444	1530	defense	128	1678	790
2020-06-07 17:58:42	34885038	379357	1693	791	402	262	attack	128	1332	792
2020-06-07 17:58:43	34885039	736245	1678	790	7	354	attack	128	1693	791
2020-06-07 17:59:07	34885040	705980	1704	790	281	763	attack	128	1693	791
2020-06-07 17:59:10	34885041	700292	1678	790	264	157	defense	128	1678	790
2020-06-07 17:59:16	34885042	736245	1678	790	7	374	attack	128	1693	791
2020-06-07 17:59:20	34885043	466054	1704	790	194	325	attack	128	1386	791
2020-06-07 17:59:35	34885045	639366	1386	791	94	703	attack	128	1523	790
2020-06-07 17:59:35	34885045	706051	1102	791	139	956	attack	128	1678	790
2020-06-07 17:59:55	34885046	466054	1704	790	194	128	attack	128	1386	791
2020-06-07 18:00:00	34885047	188111	41	791	264	1440	attack	128	1678	790
2020-06-07 18:00:00	34885047	583700	1693	791	479	1434	attack	128	1704	790
